Review,Product,Review Text,Valence,Action,Object,Feature,Ability,Agent,Environment,0,Valence Checked,Action Checked,Feature Checked,Ability Checked,Agent Checked,Environment Checked,Object Checked,_merge
http://linked.aub.edu.lb/actionrec/Review/2b3f37b0dc9c500d74410b21f422aa20,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}","{'Ordered online had it ready quickly. When I arrived the guy behind the counter scanned my phone and I was out the door in a couple of minutes. Had it in my house and running an hour after i ordered it.The computer itself is amazing love that it doesn""t take up space and everything is wireless and has such a clean lok. It runs smooth and syncs right up to other my other apple devices.'}",positive,WorkAction,WorkTasks,Speed,WorkingAbility,Person,Home,,positive,r,per,r,Person,Home,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/cd04475e28e2964f8ec1c714a96d6d4e,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}",{'I have always had a MacBook but recently decided to make the switch to a desk top. I have been in love with my iMac! Definitely worth the purchase!'},positive,WorkAction,WorkTasks,TouchScreen,WorkingAbility,Teacher,Home,,positive,pu,des,WorkingAbility,Teacher,Home,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/d1d7b5b2b49acacf85e40fed278c5e35,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}","{'I^m getting to the point of being pleased?!  I have an iPad and iPhone so I thought how hard could it be to adjust to an iMac from a PC? Well, my children did warn me but I^m mostly getting onboard. I didn^t realize that I^d need to purchase Word because Pages isn^t user friendly to connect with non-Apple devices. Anyway I love the sleek LOOK of the iMac on my desk! I wish that there was a basic (very basic) instruction manual for it but I can^t find one!'}",positive,WorkAction,WorkTasks,Speed,WorkingAbility,Person,Universal,,positive,le,o,l,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/79463d357032d1dc86dc1a0a5a9608bb,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}",{'Excellent work computer learned easily and never bugs down'},positive,LearnAction,WorkTasks,,LearningAbility,Person,Universal,,positive,LearnAction,eas,LearningAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/3bcfeafcf5c30b52e753f45d22155c02,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}","{'Runs smooth, and has decent speakers! Traded in from a macbook from 2016 and can really see how much the quality has improved!'}",positive,TeachAction,WorkTasks,Speakers,TeachingAbility,Person,Home,,positive,upgr,qua,us,Person,Home,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/5a364c139eda24002a69fc967b4439ec,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}",{'very good computer. really like apple products very easy to you good quality very fast'},positive,UseAction,WorkTasks,,UsingAbility,Person,Universal,,positive,UseAction,e,UsingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/ca61fb2cff6b1b0871949d4e76e510f9,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}",{'Excellent price. Keyboard and mouse are wireless and stay charged for weeks. Sleek all in one design'},positive,WorkAction,WorkTasks,Charging,WorkingAbility,Person,Universal,,positive,WorkAction,Charging,ch,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/980a4e66d370f17d98e9d8571fd9fba4,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}","{'It""s worth the price. It""s simple but the design is sleek.'}",positive,UseAction,WorkTasks,SmallSize,UsingAbility,Person,Universal,,positive,pu,pr,UsingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/3816b927402169148fac0b922447c830,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}",{'This new M3 iMac in blue color looks so amazing and its super fast compared to intel models. I would definitely recommend this.'},positive,WorkAction,WorkTasks,ScreenQuality,WorkingAbility,Teacher,Home,,positive,rec,de,us,Teacher,Home,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/09fe695b26e4178dc4fae7036210fdd1,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}","{'The screen is very beautiful and the colors are nice! I used to have a MacBook and it always felt cramped.  This isn""t a problem with a 24 inch screen.  Eventhough it has only 8 gigs of ram, This iMac is always fast and hasn""t slowed down on me yet and I often have 5 or 6 tabs opened at once.  I only use it for web browsing, YouTube, and documents, and email.  If you want to play games then you will be limited because of the OS, however the Mac app store has tons of games you can play as well as Apple Arcade.The webcam is 1080p and I""ve used it for a few meetings so far and haven""t had any trouble. The sound and speakers sound nice too.  Overall this is a great all-in-one. It is neat and tidy and you won""t have all the cables running around.  I used an external usb c hub to plug it into my ethernet and haven""t had any problems. You don""t need to add $30 just for the ethernet. Just buy a 3rd party hub and plug it into the iMac (see picture)'}",positive,WorkAction,WorkTasks,Speed,WorkingAbility,Person,Universal,,positive,br,o,br,Person,Universal,l,both
http://linked.aub.edu.lb/actionrec/Review/93d96be1e2a5b029885d5de92724c65c,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}","{'Apple-iMac24"" All in one is AMAZING!!! Runs lightning fast,'}",positive,WorkAction,WorkTasks,Speed,WorkingAbility,Employee,Universal,,positive,r,Speed,r,Employee,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/974af9527b79fe6fead2b7127721837f,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}","{'It^s so easy to use and it works great for my college work, and it takes up minimal space.'}",positive,WorkAction,WorkTasks,,WorkingAbility,Student,College,,positive,WorkAction,eas,WorkingAbility,Student,College,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/1a2decc5764160880ec0a35aaf5b4139,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}","{'I love it! I really recommend this Mac specially if you^re working from home, so easy to use as always and so colorful!'}",positive,WorkAction,WorkTasks,,WorkingAbility,Person,Home,,positive,u,ea,u,Person,Home,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/3e72a41d4201e7c00f540baa94b6aefd,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}",{'Needed a Mac for better connectivity with podcast apps. This works perfectly. Saved hours of time.'},positive,ConnectAction,Sound,Applications,ConnectingAbility,Person,Universal,,positive,ConnectAction,Applications,ConnectingAbility,Person,Universal,Sound,both
http://linked.aub.edu.lb/actionrec/Review/3e72a41d4201e7c00f540baa94b6aefd,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}",{'Needed a Mac for better connectivity with podcast apps. This works perfectly. Saved hours of time.'},positive,ConnectAction,Sound,Applications,ConnectingAbility,Person,Universal,,positive,ConnectAction,Applications,ConnectingAbility,Person,Universal,m,both
http://linked.aub.edu.lb/actionrec/Review/bea6e38b816ae9b8682b179151fce4df,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}",{'Love it. Great product. Easy to use. I would recommend'},positive,UseAction,WorkTasks,,UsingAbility,Person,Universal,,positive,UseAction,ea,UsingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/46790479c06ac9b11b28cdfed899a610,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}",{'I like the new desktop really well.  I still need to learn a lot of new stuff since there are no USB ports on the back.'},positive,WorkAction,WorkTasks,Applications,WorkingAbility,Person,Home,,positive,WorkAction,des,WorkingAbility,Person,Home,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/ffc8d5f679e506df3d1bc1e8e118984d,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}",{'It is my wife to replace her 12-year-old. It was a good purchasing experience.'},positive,WorkAction,WorkTasks,ScreenQuality,WorkingAbility,Person,Universal,,positive,re,des,WorkingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/7d25a01bfa077abdd72b9d55fe112d8b,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}","{'I""m really satisfied with this computer. It does exactly what I need it to do and it was so easy to set up. The design is really attractive and although it is the base model and doesn""t have too much storage, it fits my needs. I would recommend this computer wholeheartedly.'}",positive,DoAction,WorkTasks,Speed,DoingAbility,Person,Universal,,positive,DoAction,perf,DoingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/1eaf61cdb07d50c9aae4220a58c81763,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}",{'Great size for the desk and such a fun color!Brilliant picture.'},positive,PutAction,WorkTasks,Size,PuttingAbility,Person,Home,,positive,PutAction,Size,PuttingAbility,Person,Home,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/a1fa4173c7fab0fc3df6709a12170ed2,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}","{'Amazing service I never got so good service in my life. The computer is amazing. It works perfectly and it^s the best thing I ever bought. I really love the color and I really love everything about it. I love Apple, but Best Buy is my way to go because that is a really beautiful amazing store, thank you for everything'}",positive,WorkAction,WorkTasks,Applications,WorkingAbility,Person,Home,,positive,u,col,u,Person,Home,de,both
http://linked.aub.edu.lb/actionrec/Review/1d51b48121a936e12735c3f7d77aaf92,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}",{'Amazing computer and worth every penny. Screen is crisp and runs fast. Great quality.'},positive,TeachAction,WorkTasks,Speed,TeachingAbility,Person,Home,,positive,u,des,u,Person,Home,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/dffb1d1abe781428f3415b0958175af7,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}",{'I have used apple products for many years and my desktop had many years on it.  When I decided to upgrade the new machine was outstanding.  The visuals and ease of use and conversions were seamless.  Many upgrades and a few pleasant surprises not only made my day good but all month.'},positive,TeachAction,WorkTasks,,TeachingAbility,Person,Home,,positive,u,de,u,Person,Home,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/64d14fc7467908e1aa88b4a6cc772531,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}",{'This computer is amazing it^s fast it looks very nice. Does not take a lot of space at all and it^s just very convenient so I would go with either or you can^t lose either the laptop or the desktop are both equally amazing.'},positive,LookAction,Sound,Laptops,LookingAbility,Person,Universal,,positive,set,size,set,Person,Universal,de,both
http://linked.aub.edu.lb/actionrec/Review/78012680573d4299779fa323ac15ca70,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}","{'I am a big fan of Apple products.  My laptop is great, however, there are times I need to use a printer or scanner.  now with iMac 24"" screen I am able to do everything I need to do at any time.'}",positive,WorkAction,WorkTasks,ScreenQuality,WorkingAbility,Person,Universal,,positive,u,op,u,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/49f9d16b589198c40fcffbd0ed03698c,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}","{'It started running hot after I updated, I like the color and the size.'}",negative,WorkAction,WorkTasks,PowerConsumption,WorkingAbility,Person,Universal,,positive,r,PowerConsumption,r,Person,Universal,do,both
http://linked.aub.edu.lb/actionrec/Review/6fc4994914a01f3183a5e899618f1777,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}","{'So sleek, thin, and incredible resolution. Love my Mac!'}",positive,WorkAction,WorkTasks,ScreenResolution,WorkingAbility,Person,Universal,,positive,u,o,u,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/72dd5800fcaeb04d690679651a649aa4,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}","{'The Apple iMac 24"" All-in-One has truly elevated my computing experience to new heights. From its stunning design to its remarkable performance, this machine embodies the epitome of excellence.Let""s start with aesthetics. The 24"" display is a sight to behold, boasting vibrant colors and crisp clarity that immerse you in whatever task or entertainment you""re engaged in. The sleek, minimalist design not only adds a touch of elegance to my workspace but also reflects Apple""s commitment to craftsmanship.Performance-wise, the M3 chip is an absolute powerhouse. Whether I""m multitasking with multiple applications or indulging in graphics-intensive tasks like photo and video editing, this machine handles everything with seamless efficiency. The 8GB of memory ensures smooth performance even during the most demanding tasks, while the 256GB of storage provides ample space for my files and applications.The user experience is further enhanced by the intuitive macOS, which offers a seamless blend of functionality and simplicity. Navigating through applications, organizing files, or collaborating with others has never been easier.One aspect that truly sets this iMac apart is its color. The mesmerizing blue hue not only adds a pop of personality to my workspace but also reflects my style and taste. It""s refreshing to see Apple pushing the boundaries of design with such bold color choices.Additionally, the array of connectivity options, including Thunderbolt ports and Wi-Fi 6, ensures that I""m always connected and ready to tackle any task, whether it""s streaming content, connecting peripherals, or transferring files at lightning speed.In summary, the Apple iMac 24"" All-in-One with the M3 chip is a triumph of innovation and design. It seamlessly blends breathtaking aesthetics with unparalleled performance, making it the perfect companion for work, creativity, and entertainment. If you""re in the market for a new desktop experience that""s as powerful as it is beautiful, look no further than this masterpiece from Apple. Highly recommended!'}",positive,MultitaskAction,WorkTasks,Processor,MultitaskingAbility,Person,Universal,,positive,MultitaskAction,per,MultitaskingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/b12b451d0d762edcd7a1306f5b0d7dd4,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}","{'The computer is sleek, lightweight and very responsive, not to mention can do numerous applications. My only issue with this computer is the storage capacity which is only 256 GB which is actually less than that when you include the operating system. It only has 2 lighting bolt ports in the back as well. Of course you can alway get an external hard drive and docking station to offset these points.'}",negative,StoreAction,Data,HardDisk,StoringAbility,Person,Universal,,positive,StoreAction,HardDisk,StoringAbility,Person,Universal,Data,both
http://linked.aub.edu.lb/actionrec/Review/b3bf967051515e8369fe65056d8334c2,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}",{'Bought this and have not regretted it one bit! Works great and easy to use. Professional looking and overall great!'},positive,UseAction,WorkTasks,,UsingAbility,Person,Universal,,positive,UseAction,ea,UsingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/4822d998bddfd64d1b9416ca1a1257db,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}",{'I love my new IMac. Works awesome. i have no issues. I bought bigger keyboard for it. and have my own mouse i prefer. Its works great for what i need to do and stuff'},positive,WorkAction,WorkTasks,,WorkingAbility,Person,Universal,,positive,WorkAction,oper,WorkingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/4366bc7882a4c75d30b59f862802f4a4,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}","{'Love the looik and the silver color, very sutle and woiuld look good with any decor.  I changed to an Apple Product because of secutity issues which seem to be daily with people I know.'}",positive,WorkAction,WorkTasks,TouchScreen,WorkingAbility,Teacher,Home,,positive,WorkAction,op,WorkingAbility,Teacher,Home,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/4366bc7882a4c75d30b59f862802f4a4,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}","{'Love the looik and the silver color, very sutle and woiuld look good with any decor.  I changed to an Apple Product because of secutity issues which seem to be daily with people I know.'}",positive,WorkAction,WorkTasks,TouchScreen,WorkingAbility,Teacher,Home,,positive,WorkAction,op,WorkingAbility,Teacher,Home,priv,both
http://linked.aub.edu.lb/actionrec/Review/2b1f3d6690a4a1a4c6e8cf553bbe6467,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}","{'The wife Love""s it!! Great processing speeds and live pictures.'}",positive,WorkAction,WorkTasks,ProcessingSpeed,WorkingAbility,Person,Universal,,positive,WorkAction,ProcessingSpeed,pr,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/dbc574b97ae7eb8d7bfb406534873fda,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}",{'Worked exactly as the sales associate said.  I can now put photos from my camera onto my Mac.  Lost that ability when I upgraded to a new computer.'},positive,WorkAction,WorkTasks,,WorkingAbility,Person,Home,,positive,WorkAction,fil,co,Person,Home,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/dbc574b97ae7eb8d7bfb406534873fda,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}",{'Worked exactly as the sales associate said.  I can now put photos from my camera onto my Mac.  Lost that ability when I upgraded to a new computer.'},positive,WorkAction,WorkTasks,,WorkingAbility,Person,Home,,positive,WorkAction,fil,co,Person,Home,pic,both
http://linked.aub.edu.lb/actionrec/Review/4a4b76460004156104985fde0f62f2c8,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}",{'Perfect! Works for what I wanted it. The definition great!'},positive,WorkAction,WorkTasks,Speed,WorkingAbility,Person,Universal,,positive,WorkAction,op,WorkingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/9cc11eec28ce0b161cc05049506e6061,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}","{'My first Apple iMac computer exceeds all my expectations and more. I prefer it over any computer I""ve owned before, and the green color is stunning.'}",positive,WorkAction,WorkTasks,Speaker,WorkingAbility,Teacher,Home,,positive,WorkAction,op,WorkingAbility,Teacher,Home,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/019ec538b1f29bcfbe970bf10b623cd0,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}","{'Love my new iMac! It^s fast and reliable. I highly recommend to anyone looking for an up to date, fast and reliable desk top all-in-1 computer. I can easily move around my house. Love it!!'}",positive,MoveAction,Files,,MovingAbility,Person,Home,,positive,MoveAction,des,MovingAbility,Person,Home,Files,both
http://linked.aub.edu.lb/actionrec/Review/019ec538b1f29bcfbe970bf10b623cd0,"{'Apple - iMac 24"" All-In-One - M3 chip - 8GB Memory - 256GB (Latest Model) - Silver'}","{'Love my new iMac! It^s fast and reliable. I highly recommend to anyone looking for an up to date, fast and reliable desk top all-in-1 computer. I can easily move around my house. Love it!!'}",positive,MoveAction,Files,,MovingAbility,Person,Home,,positive,MoveAction,des,MovingAbility,Person,Home,des,both
http://linked.aub.edu.lb/actionrec/Review/3d8b7b0e3dfe687475268f9c9be44e8b,"{'HP - 23.8"" Full HD Touch-Screen All-in-One - Intel Core i3 - 8GB Memory - 512GB SSD - Starry White'}",{'I^m very happy with the performance. The PC runs quietly and responds very fast.'},positive,WorkAction,WorkTasks,Speed,WorkingAbility,Person,Universal,,positive,WorkAction,Speed,WorkingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/a2382b6f2e5c495e5768e5db34b7fd33,"{'HP - 23.8"" Full HD Touch-Screen All-in-One - Intel Core i3 - 8GB Memory - 512GB SSD - Starry White'}",{'Bad service so I returned the computer. The people at this store lying to customer'},negative,ReturnAction,Sound,Service,ReturningAbility,Person,Universal,,negative,ReturnAction,Service,ReturningAbility,Person,Universal,Person,both
http://linked.aub.edu.lb/actionrec/Review/a2382b6f2e5c495e5768e5db34b7fd33,"{'HP - 23.8"" Full HD Touch-Screen All-in-One - Intel Core i3 - 8GB Memory - 512GB SSD - Starry White'}",{'Bad service so I returned the computer. The people at this store lying to customer'},negative,ReturnAction,Sound,Service,ReturningAbility,Person,Universal,,negative,ReturnAction,Service,ReturningAbility,Person,Universal,Sound,both
http://linked.aub.edu.lb/actionrec/Review/2487c8887b2314cc8f58916056561fb1,"{'HP - 23.8"" Full HD Touch-Screen All-in-One - Intel Core i3 - 8GB Memory - 512GB SSD - Starry White'}","{'It is difficult to get Best Buy to respond to calls.They tell you someone will return your call with in 2 hours, but you never get a return call.'}",negative,ReceiveAction,WorkTasks,Service,ReceivingAbility,Person,Home,,negative,ReceiveAction,Service,ReceivingAbility,Person,Home,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/a5c33ed8ff17333150dc644b32d1069e,"{'HP - 23.8"" Full HD Touch-Screen All-in-One - Intel Core i3 - 8GB Memory - 512GB SSD - Starry White'}",{'I love my new all-in-one desktop computer. The speed is amazing.'},positive,WorkAction,WorkTasks,Speed,WorkingAbility,Person,Universal,,positive,WorkAction,Speed,WorkingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/2796d4680cfecb9d414c21f58c80d6e7,"{'HP - 23.8"" Full HD Touch-Screen All-in-One - Intel Core i3 - 8GB Memory - 512GB SSD - Starry White'}","{'It is a great machine for what I needed and doesn""t take much space.'}",positive,CarryAction,Work,Lightweight,CarryingAbility,Person,Universal,,positive,CarryAction,SmallSize,CarryingAbility,Person,Universal,Work,both
http://linked.aub.edu.lb/actionrec/Review/ab07a15ead793cb326e00acf19551d5d,"{'HP - 23.8"" Full HD Touch-Screen All-in-One - Intel Core i3 - 8GB Memory - 512GB SSD - Starry White'}",{'This is the second HP all in one I^ve purchased. The only reason for the second purchase was due to need for more storage. I added a second monitor for work and meets all my needs as exceeds expectations.  Great computer!'},positive,WorkAction,WorkTasks,Monitor,WorkingAbility,Person,Universal,,positive,WorkAction,Monitor,WorkingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/38935dd9bf91b0301c9a23dc301529e7,"{'HP - 23.8"" Full HD Touch-Screen All-in-One - Intel Core i3 - 8GB Memory - 512GB SSD - Starry White'}","{'This new pc of mine is a wonderful unit, and is one of the best choices I have made this year. I am very happy with this product because of the speed of my searches, it is blue tooth enabled, touch screen 23.8 inch monitor, connection to the wifi was simple and easy, and was ready for immediate use.'}",positive,ConnectAction,WorkTasks,WiFi,ConnectingAbility,Person,Universal,,positive,ConnectAction,WiFi,ConnectingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/2a38bca98600b5e2fa801efcd478bbf1,"{'HP - 23.8"" Full HD Touch-Screen All-in-One - Intel Core i3 - 8GB Memory - 512GB SSD - Starry White'}","{'For simple home use of checking emails and keeping up with office apps, from home, this is a great PC.'}",positive,CheckAction,WorkTasks,Applications,CheckingAbility,Person,Home,,positive,CheckAction,Applications,CheckingAbility,Person,Home,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/8076bedc0bf300f98c4737c3b8c83819,"{'HP - 23.8"" Full HD Touch-Screen All-in-One - Intel Core i3 - 8GB Memory - 512GB SSD - Starry White'}","{'Good computer for a really good price, got it for my mom to surf the internet and check email.'}",positive,UseAction,WorkTasks,,UsingAbility,Person,Universal,,positive,UseAction,Processor,UsingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/75e7f10792602c23c444c75a2c05ea3f,"{'HP - 23.8"" Full HD Touch-Screen All-in-One - Intel Core i3 - 8GB Memory - 512GB SSD - Starry White'}",{'Fast enough for my small office. Looks good and easy to set up.'},positive,WorkAction,WorkTasks,Speed,WorkingAbility,Person,Home,,positive,WorkAction,Speed,WorkingAbility,Person,Office,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/c6f899230d6bc46d8cb4e277ecf44810,"{'HP - 23.8"" Full HD Touch-Screen All-in-One - Intel Core i3 - 8GB Memory - 512GB SSD - Starry White'}",{'This computer has what I am looking for to give as a Christmas gift.'},positive,GiveAction,Gifts,Applications,GivingAbility,Person,Universal,,positive,GiveAction,Applications,GivingAbility,Person,Universal,Gifts,both
http://linked.aub.edu.lb/actionrec/Review/e0878e4718f4d5c12e3a04c3327e6c47,"{'HP - 23.8"" Full HD Touch-Screen All-in-One - Intel Core i3 - 8GB Memory - 512GB SSD - Starry White'}","{'Great PC for the money. Runs fast, cool and quiet.'}",positive,RunAction,ProgramObject,Speed,RunningAbility,Person,Universal,,positive,RunAction,Speed,RunningAbility,Person,Universal,ProgramObject,both
http://linked.aub.edu.lb/actionrec/Review/e0878e4718f4d5c12e3a04c3327e6c47,"{'HP - 23.8"" Full HD Touch-Screen All-in-One - Intel Core i3 - 8GB Memory - 512GB SSD - Starry White'}","{'Great PC for the money. Runs fast, cool and quiet.'}",positive,RunAction,ProgramObject,Speed,RunningAbility,Person,Universal,,positive,RunAction,Speed,RunningAbility,Person,Universal,WorkingAbility,both
http://linked.aub.edu.lb/actionrec/Review/b3d416bc18924a7cf42a1d227d7dcda2,"{'HP - 23.8"" Full HD Touch-Screen All-in-One - Intel Core i3 - 8GB Memory - 512GB SSD - Starry White'}",{'Great computer so far for my business.  Does exactly what i need.'},positive,TeachAction,WorkTasks,Microphone,TeachingAbility,Person,Home,,positive,WorkAction,Microphone,WorkingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/1704df5ae206f96030bae75de339560c,"{'HP - 23.8"" Full HD Touch-Screen All-in-One - Intel Core i3 - 8GB Memory - 512GB SSD - Starry White'}",{'The computer is easy to use  I really recommend it and works so perfectly and I love it the speakers sound  very good I love it.'},positive,UseAction,WorkTasks,,UsingAbility,Person,Universal,,positive,UseAction,EaseOfUsing,UsingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/64f975ff52b9c722d26a55b712918c71,"{'HP - 23.8"" Full HD Touch-Screen All-in-One - Intel Core i3 - 8GB Memory - 512GB SSD - Starry White'}","{'HP 23.8"" computer all-in one is a great choice at a great price. Provides excellent features and programs ... easy to use and the product is great quality.'}",positive,UseAction,WorkTasks,,UsingAbility,Person,Universal,,positive,UseAction,EaseOfUsing,UsingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/8de92220efde344d37b4a3d859526157,"{'HP - 23.8"" Full HD Touch-Screen All-in-One - Intel Core i3 - 8GB Memory - 512GB SSD - Starry White'}",{'Great computer!  Easy set up and extremely easy to use.'},positive,UseAction,WorkTasks,EaseOfUsing,UsingAbility,Person,Universal,,positive,UseAction,EaseOfUsing,UsingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/8a68121efa34637799b6d970315ccfef,"{'HP - 23.8"" Full HD Touch-Screen All-in-One - Intel Core i3 - 8GB Memory - 512GB SSD - Starry White'}","{'Easy to use, easy to set up, quick start up process, good quality and great space saver.'}",positive,UseAction,WorkTasks,,UsingAbility,Person,Universal,,positive,UseAction,EaseOfUsing,UsingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/b0733491c6faaf9bf4844b827957e9c5,"{'HP - 23.8"" Full HD Touch-Screen All-in-One - Intel Core i3 - 8GB Memory - 512GB SSD - Starry White'}",{'I love it I would definitely recommend anyone to get it'},positive,WorkAction,WorkTasks,TabletFunction,WorkingAbility,Person,Universal,,positive,RecommendAction,LaptopModel,RecommendingAbility,Person,Universal,WorkTasks,both
